symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days
A,115.0,,,115.55999755859376,,0.2044,39.0,0.2107,46.0,0.267,43.0,0.2861,51.0,0.3052,57.0,0.3405,76.0,0.2976,79.0,0.315,65.0,0.3096,57.0,0.3043,49.0,20270115.0,35.0,609.0
AA,150.0,,,27.86000061035156,,0.2331,23.0,0.2952,45.0,0.4851,73.0,0.4596,68.0,0.434,62.0,0.549,80.0,0.4759,83.0,0.4466,71.0,0.4678,72.0,0.4889,74.0,20270115.0,7.0,609.0
AAAU,,,,33.25,,0.1546,,0.0844,,0.1962,,0.1944,,0.1926,,0.1933,,0.1009,,0.1825,,0.1986,,0.2147,,20251219.0,35.0,217.0
AACT,,,,11.300000190734863,,0.022,,0.0411,,,,,,,,0.032,,0.0337,,,,,,,,,,
AAL,149.0,,,10.619999885559082,,0.6202,88.0,0.4198,77.0,0.4308,66.0,0.4341,67.0,0.4374,68.0,0.5975,90.0,0.4652,83.0,0.4948,79.0,0.5014,81.0,0.5081,79.0,20271217.0,7.0,945.0
AAMI,135.0,,,31.649999618530277,,0.185,,0.1931,,0.3013,,0.3192,,0.3371,,0.0,,0.0,,0.3013,,0.3546,,0.4078,,20260116.0,35.0,245.0
AAOI,115.0,,,23.450000762939453,,1.556,95.0,1.2424,96.0,1.036,83.0,1.0502,83.0,1.0644,83.0,1.3824,95.0,1.1318,96.0,0.975,87.0,0.9876,88.0,1.0002,86.0,20270115.0,7.0,609.0
AAON,114.0,,,72.08999633789062,,0.2432,40.0,0.4353,93.0,0.4345,84.0,0.4547,86.0,0.4749,89.0,0.6704,99.0,0.4947,97.0,0.4761,99.0,0.4857,99.0,0.4953,99.0,20260116.0,35.0,245.0
AAP,115.0,,,49.41999816894531,,0.3604,79.0,0.3299,81.0,0.4469,86.0,0.4344,84.0,0.4218,81.0,0.8639,100.0,0.5268,98.0,0.5308,96.0,0.517,95.0,0.5033,93.0,20270115.0,7.0,609.0
AAPB,,,,19.38999938964844,,0.4804,,0.3564,,0.4805,,0.522,,0.5635,,0.796,,0.6006,,0.4707,,0.545,,0.6192,,20260116.0,35.0,245.0
AAPD,,,,18.0,,0.2449,,0.1834,,0.2882,,0.2958,,0.3034,,0.4132,,0.3149,,0.2443,,0.2908,,0.3373,,20260116.0,35.0,245.0
AAPL,142.0,,,201.0,,0.2407,47.0,0.1885,37.0,0.2339,32.0,0.2366,33.0,0.2394,34.0,0.4033,84.0,0.3166,73.0,0.2776,32.0,0.2975,37.0,0.3174,46.0,20271217.0,7.0,945.0
AAPU,,,,21.170000076293945,,0.4773,,0.3703,,0.4428,,0.5098,,0.5767,,0.7939,,0.6166,,0.4249,,0.5026,,0.5804,,20260116.0,35.0,245.0
AAPW,,,,35.41999816894531,,0.2019,,0.1667,,,,,,0.3617,,0.0,,0.0,,,,,,0.6037,,20251219.0,35.0,217.0
AAPX,,,,18.2450008392334,,0.419,,0.3221,,0.5603,,0.5765,,0.5927,,0.8258,,0.5949,,0.5416,,0.5598,,0.5779,,20251219.0,35.0,217.0
AAPY,,,,21.03499984741211,,0.1815,,0.1237,,,,,,,,0.3482,,0.2019,,,,,,,,20260116.0,35.0,245.0
AAT,137.0,,,20.229999542236328,,0.1849,44.0,0.203,52.0,,,,,0.6355,96.0,0.3002,79.0,0.2741,82.0,,,,,0.4961,96.0,20260116.0,35.0,245.0
AAXJ,,,,79.52999877929688,,0.1564,50.0,0.0709,23.0,0.1038,3.0,0.131,9.0,0.1582,27.0,0.2221,81.0,0.132,87.0,0.1623,36.0,0.1714,22.0,0.1804,13.0,20251219.0,35.0,217.0
AB,135.0,,,40.2599983215332,,0.1874,28.0,0.1533,6.0,0.2169,23.0,0.2228,17.0,0.2287,15.0,0.3478,75.0,0.2969,63.0,0.1535,11.0,0.2214,15.0,0.2893,33.0,20260116.0,35.0,245.0
ABAT,219.0,,,1.2699999809265137,,0.4338,33.0,0.485,43.0,1.2927,,1.165,,1.0372,,1.4769,90.0,1.3367,100.0,1.058,,1.0867,,1.1154,,20251219.0,35.0,217.0
ABBV,141.0,,,185.3000030517578,,0.1977,53.0,0.2093,57.0,0.2602,74.0,0.259,73.0,0.2578,68.0,0.2877,74.0,0.2825,85.0,0.2792,92.0,0.2828,83.0,0.2864,44.0,20270115.0,7.0,609.0
ABCB,142.0,,,60.90999984741211,,0.2081,36.0,0.1732,9.0,0.3213,52.0,0.3738,63.0,0.4263,80.0,0.3292,69.0,0.2774,48.0,0.291,48.0,0.2825,37.0,0.274,26.0,20260116.0,35.0,245.0
ABCL,114.0,,,3.4100000858306885,,0.7995,84.0,0.9244,97.0,0.9728,86.0,0.8944,,0.8161,,0.7657,93.0,0.7069,85.0,0.9091,72.0,0.9169,,0.9247,,20260116.0,35.0,245.0
ABEO,93.0,,,5.889999866485596,,0.2772,4.0,0.4257,5.0,0.8365,30.0,1.0334,46.0,1.2302,66.0,0.6371,16.0,0.6703,14.0,1.5498,85.0,1.2226,72.0,0.8955,37.0,20251219.0,35.0,217.0
ABEV,115.0,,,2.390000104904175,,0.1424,7.0,0.1854,21.0,0.1988,3.0,0.3396,43.0,0.4803,80.0,0.2883,42.0,0.2544,52.0,0.1988,7.0,0.274,16.0,0.3492,24.0,20270115.0,35.0,609.0
ABFL,,,,68.44999694824219,,0.1208,,0.0635,,0.1737,,0.1718,,0.1699,,0.2397,,0.1509,,0.1723,,0.1812,,0.19,,20251219.0,35.0,217.0
ABG,142.0,,,237.6199951171875,,0.328,50.0,0.1888,6.0,0.35,44.0,0.3404,38.0,0.3308,35.0,0.396,57.0,0.357,57.0,0.3685,49.0,0.3677,47.0,0.3668,45.0,20260116.0,35.0,245.0
ABL,226.0,,,5.489999771118164,,0.6949,,0.7616,,1.1588,,1.0314,,0.9039,,0.5721,,0.6456,,0.3684,,0.6492,,0.93,,20270115.0,35.0,609.0
ABM,101.0,,,43.459999084472656,,0.1983,40.0,0.2262,51.0,0.3482,66.0,0.292,50.0,0.2358,20.0,0.3414,71.0,0.3209,78.0,0.3028,63.0,0.3161,61.0,0.3294,63.0,20260116.0,35.0,245.0
ABNB,128.0,,,131.72999572753906,,0.2331,15.0,0.1764,2.0,0.289,10.0,0.296,12.0,0.3029,14.0,0.4582,57.0,0.3457,51.0,0.388,20.0,0.3969,18.0,0.4058,18.0,20270115.0,7.0,609.0
ABNY,,,,11.859999656677246,,0.204,,0.1649,,0.2446,,,,,,0.3745,,0.2527,,0.2446,,,,,,20260116.0,35.0,245.0
ABOS,221.0,,,1.2000000476837158,,0.7683,,0.7582,,,,,,,,0.7378,,0.8029,,,,,,,,20260116.0,35.0,245.0
ABR,120.0,,,10.119999885559082,,0.2028,49.0,0.2574,69.0,0.3478,69.0,0.4458,76.0,0.5439,84.0,0.4197,89.0,0.403,94.0,0.2282,65.0,0.4597,83.0,0.6912,90.0,20270115.0,7.0,609.0
ABSI,95.0,,,2.789999961853028,,0.4636,,0.6499,,1.2684,,1.1416,,1.0147,,0.9478,,0.9501,,3.9847,,2.5524,,1.1201,,20251121.0,35.0,189.0
ABT,150.0,,,132.99000549316406,,0.1457,38.0,0.1477,37.0,0.216,65.0,0.2002,55.0,0.1844,42.0,0.2246,70.0,0.2227,82.0,0.2441,71.0,0.2431,66.0,0.2421,49.0,20270115.0,7.0,609.0
ABUS,227.0,,,3.430000066757202,,0.3224,18.0,0.3451,8.0,0.6899,19.0,,,,,0.4448,21.0,0.481,19.0,0.6898,13.0,,,,,20270115.0,35.0,609.0
ACA,114.0,,,84.80000305175781,,0.224,28.0,0.2378,32.0,0.2636,11.0,0.2652,9.0,0.2667,10.0,0.373,64.0,0.3216,56.0,0.3248,28.0,0.3192,22.0,0.3136,18.0,20251219.0,35.0,217.0
ACAD,115.0,,,22.709999084472656,,0.2896,16.0,0.3043,8.0,0.7334,63.0,0.676,52.0,0.6185,42.0,0.5564,28.0,0.5078,40.0,0.5081,17.0,0.4962,13.0,0.4843,9.0,20251219.0,35.0,217.0
ACB,136.0,,,4.079999923706055,,1.5475,93.0,0.7433,67.0,0.7316,26.0,0.6987,20.0,0.6658,13.0,0.8853,50.0,0.6522,40.0,1.6206,99.0,1.1912,91.0,0.7618,9.0,20270115.0,35.0,609.0
ACCO,121.0,,,3.369999885559082,,0.2068,19.0,0.278,42.0,0.5827,88.0,,,,,0.4834,89.0,0.3815,84.0,0.5827,94.0,,,,,20251219.0,35.0,217.0
ACDC,107.0,,,9.369999885559082,,0.9482,,0.7595,,0.7955,,0.8238,,0.852,,0.9922,,0.8613,,0.6581,,0.781,,0.9038,,20251121.0,35.0,189.0
ACEL,234.0,,,11.279999732971191,,0.2491,32.0,0.2149,19.0,0.3789,20.0,,,,,0.3204,24.0,0.292,34.0,0.3789,26.0,,,,,20260116.0,35.0,245.0
ACES,,,,24.959999084472656,,0.3723,63.0,0.1823,8.0,0.3842,55.0,0.343,30.0,0.3018,17.0,0.3413,35.0,0.2698,45.0,0.2681,13.0,0.2825,9.0,0.297,8.0,20251219.0,35.0,217.0
ACET,107.0,,,0.6700000166893005,,0.4002,48.0,0.6896,77.0,,,,,,,1.0242,87.0,0.8874,92.0,,,,,,,20260116.0,35.0,245.0
ACGL,131.0,,,90.16999816894533,,0.2066,67.0,0.1832,57.0,0.3091,86.0,0.2684,75.0,0.2278,56.0,0.2806,87.0,0.2434,85.0,0.2557,73.0,0.2665,78.0,0.2774,82.0,20251219.0,35.0,217.0
ACHC,114.0,,,21.559999465942383,,0.3812,73.0,0.3929,77.0,0.44,68.0,0.543,86.0,0.6461,93.0,0.6261,95.0,0.4866,88.0,0.7215,100.0,0.7012,100.0,0.6809,100.0,20260116.0,35.0,245.0
ACHR,114.0,,,10.039999961853027,,1.194,,0.5747,,0.6203,,0.6197,,0.6191,,1.0342,,0.9128,,0.8422,,0.8529,,0.8636,,20270115.0,7.0,609.0
ACHV,102.0,,,3.3499999046325684,,0.8249,,0.7162,,,,,,,,0.812,,0.7818,,,,,,,,20251219.0,35.0,217.0
ACI,164.0,,,21.68000030517578,,0.2363,22.0,0.1915,12.0,0.2262,6.0,0.3136,11.0,0.4011,38.0,0.2812,14.0,0.2431,14.0,0.1917,3.0,0.2391,1.0,0.2865,2.0,20270115.0,7.0,609.0
ACIC,114.0,,,10.390000343322754,,0.3128,,0.2604,,0.4581,,0.4294,,0.4008,,0.3598,,0.387,,0.4886,,0.4616,,0.4346,,20251121.0,35.0,189.0
ACIO,,,,40.380001068115234,,0.0625,,0.0597,,,,,,0.1984,,0.1479,,0.1194,,,,,,0.1984,,20251121.0,35.0,189.0
ACIU,100.0,,,1.8799999952316284,,0.4912,43.0,0.705,67.0,,,,,,,0.552,5.0,0.6309,17.0,,,,,,,20251121.0,35.0,189.0
ACIW,114.0,,,44.59000015258789,,0.2425,41.0,0.2148,23.0,0.3119,37.0,0.326,41.0,0.34,49.0,0.3962,73.0,0.3336,66.0,0.3599,68.0,0.361,68.0,0.362,67.0,20251121.0,35.0,189.0
ACLS,131.0,,,66.0199966430664,,0.6015,70.0,0.4233,41.0,0.5124,50.0,0.5139,49.0,0.5155,48.0,0.5846,63.0,0.5031,57.0,0.567,73.0,0.5702,74.0,0.5735,75.0,20251219.0,35.0,217.0
ACLX,114.0,,,63.0,,0.2336,,0.4296,,0.5077,,0.5199,,0.5321,,0.5895,,0.641,,0.5476,,0.5548,,0.5619,,20251219.0,35.0,217.0
ACM,138.0,,,109.55999755859376,,0.1525,16.0,0.1644,12.0,0.2481,20.0,0.2448,17.0,0.2414,15.0,0.2513,31.0,0.2552,48.0,0.2719,23.0,0.2684,20.0,0.2648,16.0,20260417.0,35.0,336.0
ACMR,115.0,,,24.420000076293945,,0.4976,47.0,0.3826,33.0,0.5796,50.0,0.5798,49.0,0.5801,49.0,0.7716,60.0,0.5978,69.0,0.6461,50.0,0.6546,50.0,0.663,53.0,20270115.0,35.0,609.0
ACN,93.0,,,285.3699951171875,,0.4094,89.0,0.2488,76.0,0.244,55.0,0.2525,56.0,0.261,57.0,0.3115,77.0,0.2375,71.0,0.2517,60.0,0.2864,72.0,0.3211,78.0,20270115.0,7.0,609.0
ACNB,149.0,,,41.290000915527344,,0.2154,,0.2479,,,,,,0.3355,,0.2824,,0.3045,,,,,,0.3182,,20260116.0,35.0,245.0
ACNT,409.0,,,12.09000015258789,,0.2446,,0.3836,,,,,,,,0.2635,,0.2935,,,,,,,,20251219.0,35.0,217.0
ACR,108.0,,,17.290000915527344,,0.1965,23.0,0.2569,37.0,0.5724,,,,,,0.392,62.0,0.409,83.0,0.4914,,,,,,20251121.0,35.0,189.0
ACRE,129.0,,,4.849999904632568,,0.2642,70.0,0.2576,71.0,0.4673,82.0,,,,,0.4642,94.0,0.3939,94.0,0.3773,79.0,,,,,20251121.0,35.0,189.0
ACRS,114.0,,,1.4500000476837158,,0.4765,39.0,0.5307,33.0,,,,,,,0.6418,40.0,0.7237,62.0,,,,,,,20251219.0,35.0,217.0
ACT,137.0,,,36.27999877929688,,0.245,67.0,0.2273,61.0,0.309,55.0,0.2837,42.0,0.2584,32.0,0.2211,36.0,0.227,40.0,0.309,62.0,0.2913,40.0,0.2736,20.0,20260116.0,35.0,245.0
ACTG,100.0,,,3.5799999237060547,,0.2354,17.0,0.3226,23.0,0.7581,76.0,,,,,0.44,35.0,0.3965,25.0,0.5245,34.0,,,,,20251121.0,35.0,189.0
ACVA,122.0,,,15.649999618530272,,0.5052,56.0,0.3204,13.0,0.5304,27.0,0.5208,,0.5112,,0.5064,49.0,0.4905,56.0,0.5238,22.0,0.5225,,0.5212,,20251121.0,35.0,189.0
ACWI,,,,123.73999786376952,,0.1158,42.0,0.0757,33.0,0.1281,51.0,0.1314,48.0,0.1348,46.0,0.2192,80.0,0.1686,85.0,0.1276,50.0,0.1627,55.0,0.1978,59.0,20270115.0,35.0,609.0
ACWV,,,,115.9499969482422,,0.0862,52.0,0.0543,26.0,0.1263,78.0,0.1314,75.0,0.1364,69.0,0.1357,78.0,0.1142,83.0,0.1058,68.0,0.1211,59.0,0.1364,35.0,20260116.0,35.0,245.0
ACWX,,,,58.810001373291016,,0.1324,44.0,0.0757,37.0,0.1977,84.0,0.182,75.0,0.1664,59.0,0.1924,69.0,0.1307,76.0,0.1355,52.0,0.1438,28.0,0.1522,15.0,20251219.0,35.0,217.0
ACXP,96.0,,,0.550000011920929,,6.6022,,2.0884,,,,,,,,1.8242,,0.953,,,,,,,,20260116.0,35.0,245.0
ADAP,220.0,,,0.2529999911785126,,0.7156,59.0,0.6918,41.0,,,,,,,1.0969,91.0,1.0673,89.0,,,,,,,20251219.0,35.0,217.0
ADBE,101.0,,,376.9200134277344,,0.4497,85.0,0.2858,70.0,0.2284,21.0,0.2313,22.0,0.2342,23.0,0.3546,69.0,0.2588,53.0,0.3385,62.0,0.3482,66.0,0.358,71.0,20271217.0,7.0,945.0
ADC,130.0,,,74.62999725341797,,0.1408,35.0,0.1684,39.0,0.1825,23.0,0.1868,14.0,0.191,17.0,0.1927,48.0,0.2036,59.0,0.1985,46.0,0.196,27.0,0.1934,14.0,20260116.0,35.0,245.0
ADCT,226.0,,,2.7699999809265137,,0.6592,66.0,1.1273,94.0,,,,,,,1.015,85.0,0.9191,92.0,,,,,,,20260116.0,35.0,245.0
ADEA,123.0,,,13.729999542236328,,0.5292,,0.3404,,0.6607,,,,,,0.4907,,0.3759,,0.3804,,,,,,20251219.0,35.0,217.0
ADI,122.0,,,228.3500061035156,,0.3091,64.0,0.1991,33.0,0.2674,44.0,0.2651,41.0,0.2628,38.0,0.4821,91.0,0.3662,89.0,0.2961,65.0,0.3292,74.0,0.3622,81.0,20270617.0,7.0,762.0
ADM,137.0,,,53.61000061035156,,0.3516,84.0,0.3115,87.0,0.2359,45.0,0.2407,46.0,0.2455,47.0,0.3125,75.0,0.2721,82.0,0.2134,28.0,0.2802,64.0,0.3471,87.0,20270115.0,7.0,609.0
ADMA,110.0,,,17.739999771118164,,0.5974,64.0,0.5357,48.0,0.4911,5.0,0.4851,3.0,0.4791,3.0,0.5848,37.0,0.5798,37.0,0.6234,19.0,0.617,19.0,0.6107,17.0,20270115.0,35.0,609.0
ADNT,144.0,,,18.8700008392334,,0.5078,65.0,0.3766,48.0,0.4238,35.0,0.4616,42.0,0.4993,50.0,0.57,61.0,0.4951,70.0,0.5254,53.0,0.5336,56.0,0.5417,60.0,20260116.0,35.0,245.0
ADP,143.0,,,306.260009765625,,0.0633,3.0,0.1482,45.0,0.1924,56.0,0.1837,50.0,0.175,42.0,0.2102,63.0,0.2048,72.0,0.1847,35.0,0.2191,53.0,0.2535,68.0,20270115.0,7.0,609.0
ADPT,130.0,,,10.380000114440918,,0.2962,6.0,0.4545,16.0,1.0845,82.0,0.8266,50.0,0.5687,8.0,0.8079,67.0,0.7893,85.0,0.6755,36.0,0.6574,28.0,0.6392,17.0,20260116.0,35.0,245.0
ADSE,,,,12.979999542236328,,0.6089,,0.8101,,,,,,1.3258,,0.5916,,0.6986,,,,,,1.4018,,20251121.0,35.0,189.0
ADSK,114.0,,,297.2099914550781,,0.2284,31.0,0.1507,4.0,0.2415,9.0,0.2378,8.0,0.2341,7.0,0.2851,23.0,0.2596,34.0,0.3146,7.0,0.3205,7.0,0.3264,11.0,20270617.0,7.0,762.0
ADT,114.0,,,8.149999618530273,,0.2035,23.0,0.2106,19.0,0.3516,37.0,0.3445,32.0,0.3374,31.0,0.2998,27.0,0.2792,35.0,0.3417,39.0,0.3876,45.0,0.4335,53.0,20251121.0,35.0,189.0
ADTN,226.0,,,7.889999866485596,,0.3842,64.0,0.3213,49.0,0.5601,85.0,0.6206,91.0,0.6811,95.0,0.5514,87.0,0.5239,96.0,0.5348,93.0,0.5549,94.0,0.575,95.0,20251121.0,35.0,189.0
ADUR,,,,10.56999969482422,,0.964,,0.849,,1.0987,,1.0956,,1.0925,,0.8497,,0.7922,,1.0515,,1.2222,,1.3928,,,,
ADUS,117.0,,,113.79000091552734,,0.3337,66.0,0.302,50.0,0.3385,31.0,0.3046,15.0,0.2708,9.0,0.3217,36.0,0.3112,22.0,0.3015,13.0,0.3026,13.0,0.3037,13.0,20260116.0,35.0,245.0
ADV,106.0,,,1.6299999952316284,,1.0782,97.0,1.0277,95.0,,,,,,,0.907,100.0,0.8427,100.0,,,,,,,20251121.0,35.0,189.0
ADVM,229.0,,,2.25,,0.5018,30.0,0.7856,69.0,2.694,97.0,,,,,0.9209,75.0,0.9666,90.0,2.694,100.0,,,,,20251219.0,35.0,217.0
AEE,128.0,,,94.69000244140624,,0.1487,48.0,0.1493,47.0,0.2341,80.0,0.2084,64.0,0.1828,37.0,0.203,72.0,0.2032,79.0,0.1607,39.0,0.1871,48.0,0.2135,57.0,20260116.0,35.0,245.0
AEG,863.0,,,6.730000019073486,,0.3332,63.0,0.1145,15.0,0.2801,31.0,,,,,0.3416,61.0,0.2102,67.0,0.2801,35.0,,,,,20260116.0,35.0,245.0
AEHR,159.0,,,11.149999618530272,,0.598,,0.6261,,1.0439,,1.035,,1.0261,,0.9398,,0.7375,,0.7177,,0.8076,,0.8974,,20270115.0,35.0,609.0
AEIS,129.0,,,128.6300048828125,,0.337,39.0,0.275,22.0,0.3928,32.0,0.3911,30.0,0.3894,30.0,0.5791,79.0,0.4436,66.0,0.411,40.0,0.4136,40.0,0.4163,40.0,20260116.0,35.0,245.0
AEM,128.0,,,121.0199966430664,,0.247,19.0,0.1872,4.0,0.2975,14.0,0.2944,12.0,0.2912,11.0,0.3682,38.0,0.2927,35.0,0.3662,34.0,0.3631,31.0,0.36,26.0,20270617.0,7.0,762.0
AEO,101.0,,,9.75,,0.6133,87.0,0.3943,69.0,0.5507,80.0,0.5166,75.0,0.4826,68.0,0.6032,92.0,0.4995,88.0,0.5685,94.0,0.553,90.0,0.5374,84.0,20270115.0,7.0,609.0
AEP,128.0,,,101.75,,0.1047,19.0,0.1292,27.0,0.1877,63.0,0.189,60.0,0.1902,55.0,0.2101,75.0,0.2003,73.0,0.1323,19.0,0.1912,45.0,0.2502,67.0,20270115.0,35.0,609.0
AER,115.0,,,115.3499984741211,,0.1259,12.0,0.1196,4.0,0.2147,12.0,0.2277,17.0,0.2407,22.0,0.2901,42.0,0.263,43.0,0.2498,16.0,0.2642,20.0,0.2787,26.0,20270115.0,35.0,609.0
AES,113.0,,,10.40999984741211,,0.5312,88.0,0.443,87.0,0.5358,89.0,0.5649,89.0,0.5939,91.0,0.5107,88.0,0.4185,88.0,0.381,75.0,0.4506,83.0,0.5201,90.0,20270115.0,7.0,609.0
AESI,117.0,,,14.399999618530272,,0.1951,,0.2981,,0.4954,,0.497,,0.4987,,0.5657,,0.4885,,0.4455,,0.5045,,0.5635,,20260116.0,35.0,245.0
AETH,,,,35.6150016784668,,0.6788,,0.0,,0.6446,,0.727,,0.8094,,0.4617,,0.0,,0.6709,,0.6706,,0.6703,,20251219.0,35.0,217.0
AEVA,94.0,,,25.1299991607666,,1.0561,82.0,0.9931,87.0,1.2123,,1.2774,,1.3424,,1.1155,99.0,0.981,93.0,1.1052,,1.1,,1.0948,,20270115.0,35.0,609.0
AEYE,101.0,,,11.8100004196167,,0.5818,,0.4758,,0.958,,0.9172,,0.8763,,0.7499,,0.7525,,0.9105,,0.8657,,0.8209,,20251219.0,35.0,217.0
AFCG,100.0,,,4.630000114440918,,1.4444,,0.7912,,,,,,,,0.6426,,0.513,,,,,,,,20260116.0,35.0,245.0
AFG,137.0,,,123.81999969482422,,0.1734,51.0,0.1716,57.0,0.2654,71.0,0.2692,71.0,0.2729,71.0,0.2686,74.0,0.2211,71.0,0.2254,61.0,0.2508,68.0,0.2762,77.0,20251219.0,35.0,217.0
AFK,,,,19.489999771118164,,0.1377,,0.2062,,0.2331,,0.3167,,0.4004,,0.2434,,0.2329,,0.2331,,0.3167,,0.4004,,20251219.0,35.0,217.0
AFL,136.0,,,103.3000030517578,,0.1263,28.0,0.1761,53.0,0.1788,37.0,0.1744,31.0,0.1699,25.0,0.2469,68.0,0.2204,69.0,0.1862,37.0,0.2244,52.0,0.2626,59.0,20270115.0,7.0,609.0
AFMDQ,,,,0.0979999974370002,,2.0705,,2.9826,,,,,,,,0.0,,0.0,,,,,,,,,,
AFRM,135.0,,,62.060001373291016,,0.5081,16.0,0.3755,1.0,0.5308,1.0,0.5289,1.0,0.527,1.0,0.8592,41.0,0.6695,33.0,0.6584,11.0,0.6716,15.0,0.6848,18.0,20270115.0,7.0,609.0
AFYA,100.0,,,17.229999542236328,,0.424,59.0,0.3773,37.0,0.3826,3.0,,,,,0.3447,21.0,0.3127,13.0,0.5144,37.0,,,,,20251219.0,35.0,217.0
AG,121.0,,,8.100000381469727,,0.3438,17.0,0.4014,36.0,0.5274,44.0,0.5687,57.0,0.61,69.0,0.6691,70.0,0.5452,72.0,0.5808,42.0,0.5594,27.0,0.5379,14.0,20270115.0,7.0,609.0
AGCO,135.0,,,102.2300033569336,,0.2025,28.0,0.19,22.0,0.3094,53.0,0.3232,57.0,0.337,62.0,0.4669,90.0,0.3815,90.0,0.3572,73.0,0.3713,74.0,0.3854,73.0,20251121.0,35.0,189.0
AGEN,102.0,,,4.78000020980835,,1.069,89.0,0.7938,74.0,1.2535,87.0,1.3022,90.0,1.351,92.0,1.131,90.0,1.0811,93.0,1.1362,81.0,1.2763,86.0,1.4163,92.0,20251121.0,35.0,189.0
AGG,,,,98.22000122070312,,0.0445,68.0,0.0322,64.0,0.0317,24.0,0.051,60.0,0.0703,75.0,0.0542,78.0,0.0427,81.0,0.029,24.0,0.0609,75.0,0.0928,84.0,20251219.0,35.0,217.0
AGGY,,,,43.310001373291016,,0.0502,,0.0324,,,,,,,,0.0624,,0.0447,,,,,,,,20260116.0,35.0,245.0
AGI,122.0,,,26.450000762939453,,0.2051,6.0,0.2038,1.0,0.3588,14.0,0.3852,18.0,0.4117,26.0,0.4158,34.0,0.3315,27.0,0.3869,16.0,0.4042,19.0,0.4215,24.0,20270115.0,35.0,609.0
AGIO,128.0,,,34.40999984741211,,0.4187,41.0,0.4495,46.0,0.5587,39.0,0.6057,51.0,0.6527,64.0,0.4557,23.0,0.4934,49.0,0.6356,67.0,0.6256,63.0,0.6157,60.0,20251219.0,35.0,217.0
AGIX,,,,30.0,,0.1679,7.0,0.0998,100.0,,,,,0.3225,,0.3683,23.0,0.2513,100.0,,,,,0.2915,,,,
AGL,116.0,,,2.109999895095825,,0.4827,65.0,0.5439,68.0,1.0725,95.0,0.9816,91.0,0.8908,87.0,1.0049,94.0,0.9421,100.0,1.5324,100.0,1.1982,100.0,0.8641,92.0,20270115.0,35.0,609.0
AGM,120.0,,,188.13999938964844,,0.3143,55.0,0.2383,34.0,0.2675,20.0,0.2605,11.0,0.2535,9.0,0.2929,30.0,0.2704,34.0,0.2542,8.0,0.276,11.0,0.2977,18.0,20251121.0,35.0,189.0
AGNC,145.0,,,9.239999771118164,,0.1414,41.0,0.1503,49.0,0.1842,56.0,0.1884,50.0,0.1927,44.0,0.254,70.0,0.2499,76.0,0.2703,72.0,0.3284,83.0,0.3865,80.0,20270115.0,7.0,609.0
AGNG,,,,31.13999938964844,,0.1377,,0.0708,,0.1438,,,,,,0.183,,0.1521,,0.1438,,,,,,20260116.0,35.0,245.0
AGO,114.0,,,86.30999755859375,,0.1633,25.0,0.1751,27.0,0.2443,32.0,0.2408,28.0,0.2372,27.0,0.2647,46.0,0.2267,41.0,0.2515,30.0,0.272,33.0,0.2926,35.0,20260116.0,35.0,245.0
AGQ,,,,47.41999816894531,,0.4255,41.0,0.1978,12.0,0.4423,28.0,0.4489,28.0,0.4555,30.0,0.5927,60.0,0.3334,42.0,0.5391,43.0,0.5499,38.0,0.5607,33.0,20270115.0,7.0,609.0
AGRO,100.0,,,9.390000343322754,,0.2281,31.0,0.1962,8.0,,,,,,,0.3846,70.0,0.2963,34.0,,,,,,,20251219.0,35.0,217.0
AGS,107.0,,,12.380000114440918,,0.0105,1.0,0.0215,1.0,,,,,,,0.0555,6.0,0.0608,5.0,,,,,,,20260116.0,35.0,245.0
AGX,198.0,,,203.3600006103516,,0.5383,89.0,0.5004,92.0,0.578,87.0,0.5896,89.0,0.6011,88.0,0.754,100.0,0.6325,100.0,0.6619,100.0,0.6627,100.0,0.6636,99.0,20260116.0,35.0,245.0
AGYS,151.0,,,108.48999786376952,,0.1186,3.0,0.2282,9.0,0.4169,48.0,0.4005,40.0,0.3842,36.0,0.5982,81.0,0.4378,56.0,0.5048,75.0,0.5034,74.0,0.502,74.0,20260116.0,35.0,245.0
AGZ,,,,109.11000061035156,,0.0243,,0.0199,,,,,,,,0.0331,,0.0316,,,,,,,,20251121.0,35.0,189.0
AHCO,116.0,,,8.390000343322754,,0.1495,2.0,0.3158,6.0,0.4904,17.0,0.4814,13.0,0.4725,17.0,0.5595,26.0,0.4814,31.0,0.4474,8.0,0.4964,14.0,0.5454,30.0,20270115.0,35.0,609.0
